IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",161,7,7,"7",0,"Not applicable",1,"Model-based Estimates",3,"Projection",335
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",170,8,8,"8",0,"Not applicable",1,"Model-based Estimates",3,"Projection",341
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",179,9,9,"9",0,"Not applicable",1,"Model-based Estimates",3,"Projection",332
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",91,10,10,"10",0,"Not applicable",1,"Model-based Estimates",3,"Projection",323
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",109,11,11,"11",0,"Not applicable",1,"Model-based Estimates",3,"Projection",324
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",110,12,12,"12",0,"Not applicable",1,"Model-based Estimates",3,"Projection",330
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",111,13,13,"13",0,"Not applicable",1,"Model-based Estimates",3,"Projection",344
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",112,14,14,"14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",365
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",86,15,15,"15",0,"Not applicable",1,"Model-based Estimates",3,"Projection",377
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",113,16,16,"16",0,"Not applicable",1,"Model-based Estimates",3,"Projection",371
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",114,17,17,"17",0,"Not applicable",1,"Model-based Estimates",3,"Projection",359
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",115,18,18,"18",0,"Not applicable",1,"Model-based Estimates",3,"Projection",352
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",116,19,19,"19",0,"Not applicable",1,"Model-based Estimates",3,"Projection",352
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",92,20,20,"20",0,"Not applicable",1,"Model-based Estimates",3,"Projection",352
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",118,21,21,"21",0,"Not applicable",1,"Model-based Estimates",3,"Projection",353
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",119,22,22,"22",0,"Not applicable",1,"Model-based Estimates",3,"Projection",352
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",120,23,23,"23",0,"Not applicable",1,"Model-based Estimates",3,"Projection",343
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",121,24,24,"24",0,"Not applicable",1,"Model-based Estimates",3,"Projection",337
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",93,25,25,"25",0,"Not applicable",1,"Model-based Estimates",3,"Projection",334
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",122,26,26,"26",0,"Not applicable",1,"Model-based Estimates",3,"Projection",328
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",123,27,27,"27",0,"Not applicable",1,"Model-based Estimates",3,"Projection",309
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",124,28,28,"28",0,"Not applicable",1,"Model-based Estimates",3,"Projection",293
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",125,29,29,"29",0,"Not applicable",1,"Model-based Estimates",3,"Projection",289
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",94,30,30,"30",0,"Not applicable",1,"Model-based Estimates",3,"Projection",269
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",127,31,31,"31",0,"Not applicable",1,"Model-based Estimates",3,"Projection",253
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",128,32,32,"32",0,"Not applicable",1,"Model-based Estimates",3,"Projection",258
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",129,33,33,"33",0,"Not applicable",1,"Model-based Estimates",3,"Projection",260
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",130,34,34,"34",0,"Not applicable",1,"Model-based Estimates",3,"Projection",274
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",95,35,35,"35",0,"Not applicable",1,"Model-based Estimates",3,"Projection",295
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",131,36,36,"36",0,"Not applicable",1,"Model-based Estimates",3,"Projection",307
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",132,37,37,"37",0,"Not applicable",1,"Model-based Estimates",3,"Projection",338
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",133,38,38,"38",0,"Not applicable",1,"Model-based Estimates",3,"Projection",381
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",134,39,39,"39",0,"Not applicable",1,"Model-based Estimates",3,"Projection",408
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",96,40,40,"40",0,"Not applicable",1,"Model-based Estimates",3,"Projection",431
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",136,41,41,"41",0,"Not applicable",1,"Model-based Estimates",3,"Projection",446
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",137,42,42,"42",0,"Not applicable",1,"Model-based Estimates",3,"Projection",452
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",138,43,43,"43",0,"Not applicable",1,"Model-based Estimates",3,"Projection",442
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",139,44,44,"44",0,"Not applicable",1,"Model-based Estimates",3,"Projection",438
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",97,45,45,"45",0,"Not applicable",1,"Model-based Estimates",3,"Projection",454
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",140,46,46,"46",0,"Not applicable",1,"Model-based Estimates",3,"Projection",471
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",60,"Bermuda","BM","BMU",75,"2024",4,"Median",1,"Male",141,47,47,"47",0,"Not applicable",1,"Model-based Estimates",3,"Projection",483
