simulation_id,year,patients_alive,patients_treated,revenue,price
881,2057,205,33,75897238.51195936,2299916.318544223
881,2058,194,33,75897238.51195936,2299916.318544223
881,2059,181,34,78197154.83050358,2299916.318544223
881,2060,158,19,43698410.05234024,2299916.318544223
882,2031,1048,57,131095230.1570207,2299916.318544223
882,2032,1001,93,213892217.62461275,2299916.318544223
882,2033,913,114,262190460.3140414,2299916.318544223
882,2034,823,125,287489539.81802785,2299916.318544223
882,2035,704,119,273690041.90676254,2299916.318544223
882,2036,613,93,213892217.62461275,2299916.318544223
882,2037,529,51,117295732.24575537,2299916.318544223
882,2038,486,31,71297405.87487091,2299916.318544223
882,2039,463,23,52898075.32651713,2299916.318544223
882,2040,454,33,75897238.51195936,2299916.318544223
882,2041,440,33,75897238.51195936,2299916.318544223
882,2042,426,42,96596485.37885736,2299916.318544223
882,2043,408,37,85096903.78613625,2299916.318544223
882,2044,385,34,78197154.83050358,2299916.318544223
882,2045,363,27,62097740.60069402,2299916.318544223
882,2046,358,37,85096903.78613625,2299916.318544223
882,2047,342,40,91996652.74176893,2299916.318544223
882,2048,324,32,73597322.19341514,2299916.318544223
882,2049,316,39,89696736.4232247,2299916.318544223
882,2050,292,31,71297405.87487091,2299916.318544223
882,2051,282,29,66697573.23778246,2299916.318544223
882,2052,263,29,66697573.23778246,2299916.318544223
882,2053,257,32,73597322.19341514,2299916.318544223
882,2054,256,44,101196318.0159458,2299916.318544223
882,2055,229,27,62097740.60069402,2299916.318544223
882,2056,224,36,82796987.46759203,2299916.318544223
882,2057,211,32,73597322.19341514,2299916.318544223
882,2058,198,37,85096903.78613625,2299916.318544223
882,2059,182,34,78197154.83050358,2299916.318544223
882,2060,159,19,43698410.05234024,2299916.318544223
883,2030,1036,66,151794477.02391872,2299916.318544223
883,2031,982,92,211592301.3060685,2299916.318544223
883,2032,899,123,282889707.18093944,2299916.318544223
883,2033,784,131,301289037.7292932,2299916.318544223
883,2034,678,119,273690041.90676254,2299916.318544223
883,2035,566,81,186293221.80208206,2299916.318544223
883,2036,516,59,135695062.79410917,2299916.318544223
883,2037,469,37,85096903.78613625,2299916.318544223
883,2038,441,28,64397656.91923824,2299916.318544223
883,2039,422,20,45998326.37088446,2299916.318544223
883,2040,415,34,78197154.83050358,2299916.318544223
883,2041,399,34,78197154.83050358,2299916.318544223
883,2042,384,40,91996652.74176893,2299916.318544223
883,2043,368,39,89696736.4232247,2299916.318544223
883,2044,345,34,78197154.83050358,2299916.318544223
883,2045,322,28,64397656.91923824,2299916.318544223
883,2046,316,35,80497071.1490478,2299916.318544223
883,2047,303,36,82796987.46759203,2299916.318544223
883,2048,290,35,80497071.1490478,2299916.318544223
883,2049,279,38,87396820.10468048,2299916.318544223
883,2050,260,32,73597322.19341514,2299916.318544223
883,2051,249,30,68997489.55632669,2299916.318544223
883,2052,230,30,68997489.55632669,2299916.318544223
883,2053,223,33,75897238.51195936,2299916.318544223
883,2054,222,42,96596485.37885736,2299916.318544223
883,2055,197,29,66697573.23778246,2299916.318544223
883,2056,191,35,80497071.1490478,2299916.318544223
883,2057,179,34,78197154.83050358,2299916.318544223
883,2058,168,33,75897238.51195936,2299916.318544223
883,2059,155,34,78197154.83050358,2299916.318544223
883,2060,135,20,45998326.37088446,2299916.318544223
886,2030,1036,53,121895564.88284382,2299916.318544223
886,2031,995,92,211592301.3060685,2299916.318544223
886,2032,912,110,252990795.03986454,2299916.318544223
886,2033,809,133,305888870.36638165,2299916.318544223
886,2034,703,128,294389288.77366054,2299916.318544223
886,2035,583,80,183993305.48353785,2299916.318544223
886,2036,534,65,149494560.70537448,2299916.318544223
886,2037,479,41,94296569.06031314,2299916.318544223
886,2038,447,28,64397656.91923824,2299916.318544223
886,2039,429,24,55197991.64506135,2299916.318544223
886,2040,419,31,71297405.87487091,2299916.318544223
886,2041,406,35,80497071.1490478,2299916.318544223
886,2042,389,41,94296569.06031314,2299916.318544223
886,2043,371,39,89696736.4232247,2299916.318544223
886,2044,347,31,71297405.87487091,2299916.318544223
886,2045,327,26,59797824.2821498,2299916.318544223
886,2046,324,38,87396820.10468048,2299916.318544223
886,2047,308,42,96596485.37885736,2299916.318544223
886,2048,289,29,66697573.23778246,2299916.318544223
886,2049,285,39,89696736.4232247,2299916.318544223
886,2050,266,33,75897238.51195936,2299916.318544223
886,2051,254,29,66697573.23778246,2299916.318544223
886,2052,236,28,64397656.91923824,2299916.318544223
886,2053,231,34,78197154.83050358,2299916.318544223
886,2054,229,44,101196318.0159458,2299916.318544223
886,2055,202,27,62097740.60069402,2299916.318544223
886,2056,197,37,85096903.78613625,2299916.318544223
886,2057,183,31,71297405.87487091,2299916.318544223
886,2058,173,36,82796987.46759203,2299916.318544223
886,2059,161,33,75897238.51195936,2299916.318544223
886,2060,141,19,43698410.05234024,2299916.318544223
888,2032,1057,70,160994142.2980956,2299916.318544223
888,2033,993,93,213892217.62461275,2299916.318544223
888,2034,924,100,229991631.8544223,2299916.318544223
888,2035,826,135,310488703.0034701,2299916.318544223
888,2036,715,130,298989121.41074896,2299916.318544223
888,2037,592,86,197792803.39480317,2299916.318544223
888,2038,514,36,82796987.46759203,2299916.318544223
888,2039,484,33,75897238.51195936,2299916.318544223
888,2040,463,32,73597322.19341514,2299916.318544223
888,2041,447,37,85096903.78613625,2299916.318544223
888,2042,428,41,94296569.06031314,2299916.318544223
888,2043,411,37,85096903.78613625,2299916.318544223
888,2044,389,32,73597322.19341514,2299916.318544223
888,2045,366,31,71297405.87487091,2299916.318544223
888,2046,356,35,80497071.1490478,2299916.318544223
888,2047,338,41,94296569.06031314,2299916.318544223
888,2048,318,32,73597322.19341514,2299916.318544223
888,2049,309,38,87396820.10468048,2299916.318544223
888,2050,288,32,73597322.19341514,2299916.318544223
888,2051,277,29,66697573.23778246,2299916.318544223
888,2052,258,29,66697573.23778246,2299916.318544223
888,2053,252,33,75897238.51195936,2299916.318544223
888,2054,251,41,94296569.06031314,2299916.318544223
888,2055,227,29,66697573.23778246,2299916.318544223
888,2056,221,37,85096903.78613625,2299916.318544223
888,2057,206,34,78197154.83050358,2299916.318544223
888,2058,192,30,68997489.55632669,2299916.318544223
888,2059,185,35,80497071.1490478,2299916.318544223
888,2060,163,22,50598159.0079729,2299916.318544223
889,2033,1061,70,160994142.2980956,2299916.318544223
889,2034,1014,90,206992468.66898006,2299916.318544223
889,2035,925,107,246091046.08423185,2299916.318544223
889,2036,844,146,335787782.50745654,2299916.318544223
889,2037,701,114,262190460.3140414,2299916.318544223
889,2038,593,79,181693389.1649936,2299916.318544223
889,2039,519,35,80497071.1490478,2299916.318544223
889,2040,495,32,73597322.19341514,2299916.318544223
889,2041,479,38,87396820.10468048,2299916.318544223
889,2042,458,43,98896401.69740158,2299916.318544223
889,2043,438,39,89696736.4232247,2299916.318544223
889,2044,411,31,71297405.87487091,2299916.318544223
889,2045,390,27,62097740.60069402,2299916.318544223
889,2046,384,38,87396820.10468048,2299916.318544223
889,2047,365,39,89696736.4232247,2299916.318544223
889,2048,348,35,80497071.1490478,2299916.318544223
889,2049,335,36,82796987.46759203,2299916.318544223
889,2050,314,31,71297405.87487091,2299916.318544223
889,2051,303,30,68997489.55632669,2299916.318544223
889,2052,282,29,66697573.23778246,2299916.318544223
889,2053,276,33,75897238.51195936,2299916.318544223
889,2054,274,44,101196318.0159458,2299916.318544223
889,2055,247,28,64397656.91923824,2299916.318544223
889,2056,241,36,82796987.46759203,2299916.318544223
889,2057,226,31,71297405.87487091,2299916.318544223
889,2058,215,36,82796987.46759203,2299916.318544223
889,2059,199,34,78197154.83050358,2299916.318544223
889,2060,176,19,43698410.05234024,2299916.318544223
890,2031,1048,66,151794477.02391872,2299916.318544223
890,2032,991,80,183993305.48353785,2299916.318544223
890,2033,918,113,259890543.9954972,2299916.318544223
890,2034,830,117,269090209.26967406,2299916.318544223
890,2035,718,121,278289874.54385096,2299916.318544223
890,2036,625,89,204692552.35043585,2299916.318544223
890,2037,543,52,119595648.5642996,2299916.318544223
890,2038,499,33,75897238.51195936,2299916.318544223
890,2039,472,31,71297405.87487091,2299916.318544223
890,2040,452,33,75897238.51195936,2299916.318544223
890,2041,438,35,80497071.1490478,2299916.318544223
890,2042,421,39,89696736.4232247,2299916.318544223
890,2043,404,40,91996652.74176893,2299916.318544223
890,2044,379,32,73597322.19341514,2299916.318544223
890,2045,358,29,66697573.23778246,2299916.318544223
890,2046,350,37,85096903.78613625,2299916.318544223
890,2047,332,38,87396820.10468048,2299916.318544223
890,2048,316,34,78197154.83050358,2299916.318544223
890,2049,307,36,82796987.46759203,2299916.318544223
890,2050,287,31,71297405.87487091,2299916.318544223
890,2051,276,30,68997489.55632669,2299916.318544223
890,2052,256,29,66697573.23778246,2299916.318544223
890,2053,250,34,78197154.83050358,2299916.318544223
890,2054,248,42,96596485.37885736,2299916.318544223
890,2055,224,29,66697573.23778246,2299916.318544223
890,2056,218,34,78197154.83050358,2299916.318544223
890,2057,207,35,80497071.1490478,2299916.318544223
890,2058,193,34,78197154.83050358,2299916.318544223
890,2059,180,33,75897238.51195936,2299916.318544223
890,2060,157,18,41398493.733796015,2299916.318544223
891,2031,1048,70,160994142.2980956,2299916.318544223
891,2032,987,90,206992468.66898006,2299916.318544223
891,2033,903,114,262190460.3140414,2299916.318544223
891,2034,817,115,264490376.63258564,2299916.318544223
891,2035,706,131,301289037.7292932,2299916.318544223
891,2036,602,95,218492050.2617012,2299916.318544223
891,2037,517,43,98896401.69740158,2299916.318544223
891,2038,484,33,75897238.51195936,2299916.318544223
891,2039,460,27,62097740.60069402,2299916.318544223
891,2040,445,32,73597322.19341514,2299916.318544223
891,2041,431,38,87396820.10468048,2299916.318544223
891,2042,412,36,82796987.46759203,2299916.318544223
891,2043,400,41,94296569.06031314,2299916.318544223
891,2044,373,33,75897238.51195936,2299916.318544223
891,2045,350,27,62097740.60069402,2299916.318544223
891,2046,345,36,82796987.46759203,2299916.318544223
891,2047,332,40,91996652.74176893,2299916.318544223
891,2048,315,33,75897238.51195936,2299916.318544223
891,2049,305,36,82796987.46759203,2299916.318544223
891,2050,285,32,73597322.19341514,2299916.318544223
891,2051,274,29,66697573.23778246,2299916.318544223
891,2052,255,31,71297405.87487091,2299916.318544223
891,2053,247,33,75897238.51195936,2299916.318544223
891,2054,246,41,94296569.06031314,2299916.318544223
891,2055,221,29,66697573.23778246,2299916.318544223
891,2056,215,36,82796987.46759203,2299916.318544223
891,2057,201,32,73597322.19341514,2299916.318544223
891,2058,189,35,80497071.1490478,2299916.318544223
891,2059,176,35,80497071.1490478,2299916.318544223
891,2060,152,18,41398493.733796015,2299916.318544223
893,2032,1057,64,147194644.38683027,2299916.318544223
893,2033,998,95,218492050.2617012,2299916.318544223
893,2034,928,101,232291548.1729665,2299916.318544223
893,2035,830,131,301289037.7292932,2299916.318544223
893,2036,722,129,296689205.09220475,2299916.318544223
893,2037,601,83,190893054.4391705,2299916.318544223
893,2038,525,40,91996652.74176893,2299916.318544223
893,2039,491,25,57497907.963605575,2299916.318544223
893,2040,479,31,71297405.87487091,2299916.318544223
893,2041,466,37,85096903.78613625,2299916.318544223
893,2042,447,39,89696736.4232247,2299916.318544223
893,2043,431,37,85096903.78613625,2299916.318544223
893,2044,408,35,80497071.1490478,2299916.318544223
893,2045,383,27,62097740.60069402,2299916.318544223
893,2046,377,37,85096903.78613625,2299916.318544223
893,2047,361,40,91996652.74176893,2299916.318544223
893,2048,342,31,71297405.87487091,2299916.318544223
893,2049,335,38,87396820.10468048,2299916.318544223
893,2050,311,32,73597322.19341514,2299916.318544223
893,2051,298,28,64397656.91923824,2299916.318544223
893,2052,279,31,71297405.87487091,2299916.318544223
893,2053,271,32,73597322.19341514,2299916.318544223
893,2054,270,42,96596485.37885736,2299916.318544223
893,2055,244,27,62097740.60069402,2299916.318544223
893,2056,240,36,82796987.46759203,2299916.318544223
893,2057,227,34,78197154.83050358,2299916.318544223
893,2058,213,35,80497071.1490478,2299916.318544223
893,2059,198,35,80497071.1490478,2299916.318544223
893,2060,174,18,41398493.733796015,2299916.318544223
897,2031,1048,57,131095230.1570207,2299916.318544223
897,2032,1001,101,232291548.1729665,2299916.318544223
897,2033,906,114,262190460.3140414,2299916.318544223
897,2034,816,126,289789456.1365721,2299916.318544223
897,2035,693,125,287489539.81802785,2299916.318544223
897,2036,596,88,202392636.0318916,2299916.318544223
897,2037,518,41,94296569.06031314,2299916.318544223
897,2038,482,35,80497071.1490478,2299916.318544223
897,2039,454,25,57497907.963605575,2299916.318544223
897,2040,441,33,75897238.51195936,2299916.318544223
897,2041,428,38,87396820.10468048,2299916.318544223
897,2042,407,38,87396820.10468048,2299916.318544223
897,2043,394,42,96596485.37885736,2299916.318544223
897,2044,368,33,75897238.51195936,2299916.318544223
897,2045,346,27,62097740.60069402,2299916.318544223
897,2046,342,35,80497071.1490478,2299916.318544223
897,2047,330,39,89696736.4232247,2299916.318544223
897,2048,312,35,80497071.1490478,2299916.318544223
897,2049,302,36,82796987.46759203,2299916.318544223
897,2050,282,31,71297405.87487091,2299916.318544223
897,2051,272,29,66697573.23778246,2299916.318544223
897,2052,252,29,66697573.23778246,2299916.318544223
897,2053,246,34,78197154.83050358,2299916.318544223
897,2054,244,42,96596485.37885736,2299916.318544223
897,2055,218,29,66697573.23778246,2299916.318544223
897,2056,212,37,85096903.78613625,2299916.318544223
897,2057,197,32,73597322.19341514,2299916.318544223
897,2058,186,33,75897238.51195936,2299916.318544223
897,2059,175,36,82796987.46759203,2299916.318544223
897,2060,150,17,39098577.41525179,2299916.318544223
898,2031,1048,63,144894728.06828606,2299916.318544223
898,2032,995,100,229991631.8544223,2299916.318544223
898,2033,902,100,229991631.8544223,2299916.318544223
898,2034,827,133,305888870.36638165,2299916.318544223
898,2035,697,122,280589790.8623952,2299916.318544223
898,2036,606,92,211592301.3060685,2299916.318544223
898,2037,524,46,105796150.65303425,2299916.318544223
898,2038,486,39,89696736.4232247,2299916.318544223
898,2039,454,23,52898075.32651713,2299916.318544223
898,2040,443,32,73597322.19341514,2299916.318544223
898,2041,430,39,89696736.4232247,2299916.318544223
898,2042,409,36,82796987.46759203,2299916.318544223
898,2043,396,41,94296569.06031314,2299916.318544223
898,2044,370,31,71297405.87487091,2299916.318544223
898,2045,350,30,68997489.55632669,2299916.318544223
898,2046,342,34,78197154.83050358,2299916.318544223
898,2047,328,42,96596485.37885736,2299916.318544223
898,2048,308,32,73597322.19341514,2299916.318544223
898,2049,301,37,85096903.78613625,2299916.318544223
898,2050,280,31,71297405.87487091,2299916.318544223
898,2051,269,30,68997489.55632669,2299916.318544223
898,2052,250,29,66697573.23778246,2299916.318544223
898,2053,244,33,75897238.51195936,2299916.318544223
898,2054,243,44,101196318.0159458,2299916.318544223
898,2055,216,28,64397656.91923824,2299916.318544223
898,2056,212,35,80497071.1490478,2299916.318544223
898,2057,200,32,73597322.19341514,2299916.318544223
898,2058,189,35,80497071.1490478,2299916.318544223
898,2059,176,35,80497071.1490478,2299916.318544223
898,2060,153,18,41398493.733796015,2299916.318544223
899,2030,1036,60,137994979.11265337,2299916.318544223
899,2031,989,88,202392636.0318916,2299916.318544223
899,2032,912,140,321988284.5961912,2299916.318544223
899,2033,781,132,303588954.04783744,2299916.318544223
899,2034,675,117,269090209.26967406,2299916.318544223
899,2035,566,70,160994142.2980956,2299916.318544223
899,2036,527,57,131095230.1570207,2299916.318544223
899,2037,481,39,89696736.4232247,2299916.318544223
899,2038,452,26,59797824.2821498,2299916.318544223
899,2039,434,27,62097740.60069402,2299916.318544223
899,2040,419,31,71297405.87487091,2299916.318544223
899,2041,406,35,80497071.1490478,2299916.318544223
899,2042,390,39,89696736.4232247,2299916.318544223
899,2043,375,40,91996652.74176893,2299916.318544223
899,2044,349,32,73597322.19341514,2299916.318544223
899,2045,328,26,59797824.2821498,2299916.318544223
899,2046,325,38,87396820.10468048,2299916.318544223
899,2047,310,39,89696736.4232247,2299916.318544223
899,2048,294,33,75897238.51195936,2299916.318544223
899,2049,287,39,89696736.4232247,2299916.318544223
899,2050,266,32,73597322.19341514,2299916.318544223
899,2051,255,29,66697573.23778246,2299916.318544223
899,2052,238,30,68997489.55632669,2299916.318544223
899,2053,231,32,73597322.19341514,2299916.318544223
899,2054,231,43,98896401.69740158,2299916.318544223
899,2055,206,29,66697573.23778246,2299916.318544223
899,2056,201,34,78197154.83050358,2299916.318544223
899,2057,190,33,75897238.51195936,2299916.318544223
899,2058,179,36,82796987.46759203,2299916.318544223
899,2059,164,33,75897238.51195936,2299916.318544223
899,2060,143,20,45998326.37088446,2299916.318544223
900,2031,1048,57,131095230.1570207,2299916.318544223
900,2032,1000,111,255290711.35840875,2299916.318544223
900,2033,896,112,257590627.67695296,2299916.318544223
900,2034,808,129,296689205.09220475,2299916.318544223
900,2035,683,123,282889707.18093944,2299916.318544223
900,2036,588,82,188593138.12062627,2299916.318544223
900,2037,517,49,112695899.60866693,2299916.318544223
900,2038,478,30,68997489.55632669,2299916.318544223
900,2039,456,25,57497907.963605575,2299916.318544223
900,2040,445,32,73597322.19341514,2299916.318544223
900,2041,432,37,85096903.78613625,2299916.318544223
900,2042,413,40,91996652.74176893,2299916.318544223
900,2043,397,39,89696736.4232247,2299916.318544223
900,2044,373,34,78197154.83050358,2299916.318544223
900,2045,350,26,59797824.2821498,2299916.318544223
900,2046,345,37,85096903.78613625,2299916.318544223
900,2047,328,39,89696736.4232247,2299916.318544223
900,2048,312,33,75897238.51195936,2299916.318544223
900,2049,304,33,75897238.51195936,2299916.318544223
900,2050,288,36,82796987.46759203,2299916.318544223
900,2051,272,28,64397656.91923824,2299916.318544223
900,2052,255,31,71297405.87487091,2299916.318544223
900,2053,247,32,73597322.19341514,2299916.318544223
900,2054,247,42,96596485.37885736,2299916.318544223
900,2055,221,28,64397656.91923824,2299916.318544223
900,2056,216,37,85096903.78613625,2299916.318544223
900,2057,202,33,75897238.51195936,2299916.318544223
900,2058,189,34,78197154.83050358,2299916.318544223
900,2059,177,33,75897238.51195936,2299916.318544223
900,2060,156,20,45998326.37088446,2299916.318544223
901,2030,1036,51,117295732.24575537,2299916.318544223
901,2031,998,92,211592301.3060685,2299916.318544223
901,2032,915,109,250690878.7213203,2299916.318544223
901,2033,813,150,344987447.78163344,2299916.318544223
901,2034,691,109,250690878.7213203,2299916.318544223
901,2035,587,95,218492050.2617012,2299916.318544223
901,2036,523,57,131095230.1570207,2299916.318544223
901,2037,476,40,91996652.74176893,2299916.318544223
901,2038,444,30,68997489.55632669,2299916.318544223
901,2039,425,23,52898075.32651713,2299916.318544223
901,2040,416,32,73597322.19341514,2299916.318544223
901,2041,403,36,82796987.46759203,2299916.318544223
901,2042,386,38,87396820.10468048,2299916.318544223
901,2043,374,40,91996652.74176893,2299916.318544223
901,2044,348,31,71297405.87487091,2299916.318544223
901,2045,330,27,62097740.60069402,2299916.318544223
901,2046,325,35,80497071.1490478,2299916.318544223
901,2047,313,42,96596485.37885736,2299916.318544223
901,2048,294,33,75897238.51195936,2299916.318544223
901,2049,286,38,87396820.10468048,2299916.318544223
901,2050,266,32,73597322.19341514,2299916.318544223
901,2051,254,29,66697573.23778246,2299916.318544223
901,2052,238,29,66697573.23778246,2299916.318544223
901,2053,232,31,71297405.87487091,2299916.318544223
901,2054,233,44,101196318.0159458,2299916.318544223
901,2055,207,29,66697573.23778246,2299916.318544223
901,2056,202,37,85096903.78613625,2299916.318544223
901,2057,186,32,73597322.19341514,2299916.318544223
901,2058,176,33,75897238.51195936,2299916.318544223
901,2059,164,35,80497071.1490478,2299916.318544223
901,2060,143,17,39098577.41525179,2299916.318544223
902,2031,1048,71,163294058.61663982,2299916.318544223
902,2032,986,85,195492887.07625896,2299916.318544223
902,2033,906,107,246091046.08423185,2299916.318544223
902,2034,822,142,326588117.23327965,2299916.318544223
902,2035,683,124,285189623.49948364,2299916.318544223
902,2036,589,86,197792803.39480317,2299916.318544223
902,2037,514,42,96596485.37885736,2299916.318544223
902,2038,478,34,78197154.83050358,2299916.318544223
902,2039,454,23,52898075.32651713,2299916.318544223
902,2040,443,34,78197154.83050358,2299916.318544223
902,2041,427,35,80497071.1490478,2299916.318544223
902,2042,410,39,89696736.4232247,2299916.318544223
902,2043,394,43,98896401.69740158,2299916.318544223
902,2044,366,30,68997489.55632669,2299916.318544223
902,2045,347,30,68997489.55632669,2299916.318544223
902,2046,338,36,82796987.46759203,2299916.318544223
902,2047,324,40,91996652.74176893,2299916.318544223
902,2048,304,33,75897238.51195936,2299916.318544223
902,2049,297,36,82796987.46759203,2299916.318544223
902,2050,277,32,73597322.19341514,2299916.318544223
902,2051,265,27,62097740.60069402,2299916.318544223
902,2052,249,30,68997489.55632669,2299916.318544223
902,2053,242,34,78197154.83050358,2299916.318544223
902,2054,239,44,101196318.0159458,2299916.318544223
902,2055,213,28,64397656.91923824,2299916.318544223
902,2056,208,36,82796987.46759203,2299916.318544223
902,2057,195,32,73597322.19341514,2299916.318544223
902,2058,183,31,71297405.87487091,2299916.318544223
902,2059,175,37,85096903.78613625,2299916.318544223
902,2060,149,19,43698410.05234024,2299916.318544223
903,2031,1048,67,154094393.34246293,2299916.318544223
903,2032,990,89,204692552.35043585,2299916.318544223
903,2033,907,126,289789456.1365721,2299916.318544223
903,2034,807,147,338087698.82600075,2299916.318544223
903,2035,664,110,252990795.03986454,2299916.318544223
903,2036,585,80,183993305.48353785,2299916.318544223
903,2037,514,45,103496234.33449003,2299916.318544223
903,2038,479,37,85096903.78613625,2299916.318544223
903,2039,450,22,50598159.0079729,2299916.318544223
903,2040,440,33,75897238.51195936,2299916.318544223
903,2041,426,36,82796987.46759203,2299916.318544223
903,2042,409,39,89696736.4232247,2299916.318544223
903,2043,392,38,87396820.10468048,2299916.318544223
903,2044,368,34,78197154.83050358,2299916.318544223
903,2045,345,28,64397656.91923824,2299916.318544223
903,2046,340,36,82796987.46759203,2299916.318544223
903,2047,326,40,91996652.74176893,2299916.318544223
903,2048,308,30,68997489.55632669,2299916.318544223
903,2049,300,39,89696736.4232247,2299916.318544223
903,2050,278,32,73597322.19341514,2299916.318544223
903,2051,266,28,64397656.91923824,2299916.318544223
903,2052,249,29,66697573.23778246,2299916.318544223
903,2053,243,34,78197154.83050358,2299916.318544223
903,2054,241,43,98896401.69740158,2299916.318544223
903,2055,215,28,64397656.91923824,2299916.318544223
903,2056,210,36,82796987.46759203,2299916.318544223
903,2057,197,32,73597322.19341514,2299916.318544223
903,2058,185,34,78197154.83050358,2299916.318544223
903,2059,172,35,80497071.1490478,2299916.318544223
903,2060,150,18,41398493.733796015,2299916.318544223
904,2031,1048,61,140294895.4311976,2299916.318544223
904,2032,996,101,232291548.1729665,2299916.318544223
904,2033,900,121,278289874.54385096,2299916.318544223
904,2034,803,126,289789456.1365721,2299916.318544223
904,2035,684,117,269090209.26967406,2299916.318544223
904,2036,596,95,218492050.2617012,2299916.318544223
904,2037,512,45,103496234.33449003,2299916.318544223
904,2038,476,32,73597322.19341514,2299916.318544223
904,2039,452,29,66697573.23778246,2299916.318544223
904,2040,434,32,73597322.19341514,2299916.318544223
904,2041,421,35,80497071.1490478,2299916.318544223
904,2042,404,40,91996652.74176893,2299916.318544223
904,2043,387,39,89696736.4232247,2299916.318544223
904,2044,362,32,73597322.19341514,2299916.318544223
904,2045,340,28,64397656.91923824,2299916.318544223
904,2046,334,36,82796987.46759203,2299916.318544223
904,2047,320,40,91996652.74176893,2299916.318544223
904,2048,303,30,68997489.55632669,2299916.318544223
904,2049,296,38,87396820.10468048,2299916.318544223
904,2050,274,33,75897238.51195936,2299916.318544223
904,2051,261,29,66697573.23778246,2299916.318544223
904,2052,242,30,68997489.55632669,2299916.318544223
904,2053,235,34,78197154.83050358,2299916.318544223
904,2054,233,43,98896401.69740158,2299916.318544223
904,2055,206,26,59797824.2821498,2299916.318544223
904,2056,203,37,85096903.78613625,2299916.318544223
904,2057,188,31,71297405.87487091,2299916.318544223
904,2058,178,36,82796987.46759203,2299916.318544223
904,2059,165,31,71297405.87487091,2299916.318544223
904,2060,147,18,41398493.733796015,2299916.318544223
905,2031,1048,76,174793640.20936096,2299916.318544223
905,2032,981,87,200092719.7133474,2299916.318544223
905,2033,901,108,248390962.4027761,2299916.318544223
905,2034,819,124,285189623.49948364,2299916.318544223
905,2035,700,122,280589790.8623952,2299916.318544223
905,2036,608,102,234591464.49151075,2299916.318544223
905,2037,516,45,103496234.33449003,2299916.318544223
905,2038,480,35,80497071.1490478,2299916.318544223
905,2039,454,25,57497907.963605575,2299916.318544223
905,2040,441,30,68997489.55632669,2299916.318544223
905,2041,429,35,80497071.1490478,2299916.318544223
905,2042,412,40,91996652.74176893,2299916.318544223
905,2043,396,42,96596485.37885736,2299916.318544223
905,2044,368,32,73597322.19341514,2299916.318544223
905,2045,349,28,64397656.91923824,2299916.318544223
905,2046,344,35,80497071.1490478,2299916.318544223
905,2047,330,41,94296569.06031314,2299916.318544223
905,2048,310,33,75897238.51195936,2299916.318544223
905,2049,301,36,82796987.46759203,2299916.318544223
905,2050,283,30,68997489.55632669,2299916.318544223
905,2051,274,31,71297405.87487091,2299916.318544223
905,2052,254,28,64397656.91923824,2299916.318544223
905,2053,249,33,75897238.51195936,2299916.318544223
905,2054,248,43,98896401.69740158,2299916.318544223
905,2055,221,28,64397656.91923824,2299916.318544223
905,2056,216,37,85096903.78613625,2299916.318544223
905,2057,202,33,75897238.51195936,2299916.318544223
905,2058,189,34,78197154.83050358,2299916.318544223
905,2059,177,35,80497071.1490478,2299916.318544223
905,2060,153,19,43698410.05234024,2299916.318544223
907,2031,1048,63,144894728.06828606,2299916.318544223
907,2032,994,90,206992468.66898006,2299916.318544223
907,2033,911,138,317388451.95910275,2299916.318544223
907,2034,797,131,301289037.7292932,2299916.318544223
907,2035,672,102,234591464.49151075,2299916.318544223
907,2036,598,100,229991631.8544223,2299916.318544223
907,2037,507,46,105796150.65303425,2299916.318544223
907,2038,469,31,71297405.87487091,2299916.318544223
907,2039,448,23,52898075.32651713,2299916.318544223
907,2040,437,31,71297405.87487091,2299916.318544223
907,2041,425,36,82796987.46759203,2299916.318544223
907,2042,407,37,85096903.78613625,2299916.318544223
907,2043,393,42,96596485.37885736,2299916.318544223
907,2044,366,33,75897238.51195936,2299916.318544223
907,2045,343,29,66697573.23778246,2299916.318544223
907,2046,335,38,87396820.10468048,2299916.318544223
907,2047,318,38,87396820.10468048,2299916.318544223
907,2048,302,31,71297405.87487091,2299916.318544223
907,2049,295,39,89696736.4232247,2299916.318544223
907,2050,272,30,68997489.55632669,2299916.318544223
907,2051,263,31,71297405.87487091,2299916.318544223
907,2052,241,29,66697573.23778246,2299916.318544223
907,2053,235,33,75897238.51195936,2299916.318544223
907,2054,234,43,98896401.69740158,2299916.318544223
907,2055,208,29,66697573.23778246,2299916.318544223
907,2056,202,35,80497071.1490478,2299916.318544223
907,2057,189,33,75897238.51195936,2299916.318544223
907,2058,177,33,75897238.51195936,2299916.318544223
907,2059,164,35,80497071.1490478,2299916.318544223
907,2060,140,20,45998326.37088446,2299916.318544223
908,2030,1036,73,167893891.25372827,2299916.318544223
908,2031,976,95,218492050.2617012,2299916.318544223
908,2032,891,98,225391799.21733385,2299916.318544223
908,2033,804,128,294389288.77366054,2299916.318544223
908,2034,701,129,296689205.09220475,2299916.318544223
908,2035,579,89,204692552.35043585,2299916.318544223
908,2036,521,58,133395146.47556493,2299916.318544223
908,2037,473,38,87396820.10468048,2299916.318544223
908,2038,445,30,68997489.55632669,2299916.318544223
908,2039,427,21,48298242.68942868,2299916.318544223
908,2040,419,35,80497071.1490478,2299916.318544223
908,2041,404,37,85096903.78613625,2299916.318544223
908,2042,386,39,89696736.4232247,2299916.318544223
908,2043,371,38,87396820.10468048,2299916.318544223
