simulation_id,preclinical_success,preclinical_cost,preclinical_duration,phase12_success,phase12_cost,phase12_duration,phase3_success,phase3_cost,phase3_duration,approval_success,approval_cost,approval_duration
499,True,1420350.1099773454,1.2382944485473795,True,3660967.263550265,1.733754938875336,True,10159257.166835792,2.519439417924468,True,4886372.521113774,0.7770696802239478
500,True,1089953.014014909,1.9800427068919453,True,3827038.1619513948,2.430725767981155,True,13580148.13304636,2.7504141011794574,True,2281033.6842615213,0.806947929777207
501,True,1071899.9347268639,1.5192769200754075,True,4652494.035621354,1.7965504590851529,True,16915765.18063555,2.5703800541146564,False,3893308.8737111203,0.9818894878700266
502,True,1688908.6988379802,1.3828790212860858,True,4190903.807979716,2.346717675739744,True,13546494.972976146,2.665719638406941,True,3315513.828638505,0.6302069811023405
503,True,1742732.5635115597,1.112567173043023,True,5674746.279164782,2.3209713758157697,True,16620947.657158278,2.773746322362473,True,2321578.3776819836,0.9625041128974305
504,True,1933732.6466542012,1.841830617581742,True,3693360.648562986,1.8123657198655967,True,13954090.144297067,2.8879624829817496,True,4222558.711402722,0.908377380640721
505,True,1218254.6115993503,1.772097605404742,True,3180515.237519061,2.0585305248752457,True,12347466.57357693,2.2827104972527668,True,3153351.5785750095,0.529405825322077
506,False,1984163.7149987516,1.9488217377335757,,,,,,,,,
507,True,1677780.709706892,1.908591749198898,True,3838149.279919191,1.9725365616277557,True,15374736.337189525,2.360030235351046,True,2329078.220206891,0.8133161243442507
508,False,1646711.0814854014,1.4206747312802177,,,,,,,,,
509,True,1819565.4135646152,1.966052957926319,True,5489928.042132998,2.373974041179932,True,17882787.425301164,2.4847220240710395,True,4974346.337315461,0.5492463072785627
510,True,1283263.4470812897,1.4480845362663937,True,5934702.003705273,2.2410647079670913,True,17440263.131845597,2.1688086918098444,True,4391344.297671089,0.8118378840310849
511,True,1375342.3989540366,1.8825425439715748,True,5539634.535123316,2.0682582717770277,True,10127273.294563785,2.8204455312415857,True,2380722.9584307885,0.5913333083794086
512,False,1522753.8997145095,1.4486183596436204,,,,,,,,,
513,True,1851004.4781354072,1.083720591813913,True,5141240.656729245,2.462372403991872,True,11928186.450337103,2.3237680173623376,True,4896377.069898493,0.6911945651001812
514,True,1974583.7040614604,1.4260249290471116,True,5291125.270188854,1.5124815071402287,True,16423458.19409002,2.7783579602213178,True,4096493.406165056,0.5437457994990162
515,False,1853946.9518769702,1.0013991425789328,,,,,,,,,
516,True,1504480.086488097,1.084643126092376,True,4435994.986940937,1.6907364238787033,True,10975635.007698167,2.913040256623546,True,4895380.889720492,0.94178330571397
517,True,855076.25597911,1.1420568427657027,True,3910938.913121595,1.625016041267145,True,17512352.409789022,2.8055687954660202,True,2774659.994334479,0.5230538512179548
518,True,810860.5386738487,1.2261605683927468,True,5559712.37411524,2.3296952380495046,True,16154844.8433329,2.3064506184282902,True,4769933.551654495,0.8897688252557866
519,False,1977976.6802791085,1.195793877286087,,,,,,,,,
520,True,1175349.3757625532,1.8687722639118436,True,4225501.4497568775,2.0749601192880176,True,11604007.255362745,2.765037650110907,True,2191238.583038317,0.5160801854368858
521,True,1217190.4568173266,1.0493174833089838,True,4096248.2402915247,1.5797168614694759,True,14315676.384250201,2.7968766295445002,True,2003596.835105857,0.9247468077115968
522,True,1750410.8344315074,1.6138807793500738,True,5139651.342858805,1.971759076695608,True,11510132.709903441,2.504146618088766,True,3625309.422038492,0.6781516007296091
523,True,1632358.3492811408,1.2730313691672752,True,3151164.0592800397,1.707371958608436,True,19508137.14618192,2.45546670504283,True,3613821.944999395,0.8942842950130669
524,True,1165889.174266571,1.9051115962640472,True,5933025.192127114,2.4038644473642536,False,12084932.124263424,2.4674009577466913,,,
525,True,1230619.4109903402,1.7924547412149519,True,5712721.446051439,1.613388253735152,True,11857525.955056624,2.9002712430700255,True,3638405.2964324728,0.6988413180993098
526,True,1760771.7039750232,1.6096457473943895,True,4609774.654561073,2.4478648720238514,True,10097528.258998552,2.7915506128620455,True,4088756.103629861,0.8143579242730534
527,True,1404713.4993502758,1.0884437084226262,True,3995847.4575062473,2.048463756689963,True,18459470.80493582,2.9097890472438612,True,2730973.4835651736,0.5911804471354994
528,True,855538.6724565781,1.1065756360953638,True,3709138.8924744236,2.1913352314931336,True,11380756.056489075,2.8732543341266625,True,2815303.6590332906,0.6307711174004127
529,True,1306232.0347821158,1.7591966218147213,True,4107795.7186401896,1.7004106888501778,True,18526985.552143075,2.122347954665318,True,3139175.2741397624,0.5367429051886279
530,True,1393352.7830024387,1.5610220253593892,True,3351175.0188128725,2.2583100082295484,True,16102756.807876132,2.4425863708664437,True,4556808.408846598,0.5242764168750847
531,True,1978717.7839313096,1.3148639650513059,True,5839384.400890366,1.6622833733800235,False,18124438.8494622,2.0609157052529246,,,
532,True,1041369.2559369383,1.4518535313790681,True,4799240.96601296,1.8615827901210886,True,17792605.69175639,2.3510358038101047,True,3164221.233752303,0.800333630000015
533,True,1274095.6902632792,1.1112345080245165,True,4529036.523566569,2.4093365341433444,True,12222497.62881909,2.5568692071318075,True,3711559.5107020587,0.8755519607903439
534,True,1735572.7236781144,1.28770982168086,True,3102923.3327422575,2.3201995213271007,True,10329504.765219856,2.686609199719114,True,3510951.2101050904,0.7055269073093646
535,True,803847.720767626,1.2417557879627825,True,3304907.658560006,2.2236502628103825,True,10036536.796492515,2.060043658334787,True,3652603.094907267,0.7725996954084023
536,True,982420.0580779954,1.2049982191613227,True,5270531.694847476,1.7564015023335995,True,12052740.54499685,2.191527075698238,True,3434189.8374263775,0.9886642712887355
537,True,1439766.986993948,1.7022257777823238,True,5556799.995472585,2.262832349789102,True,14791257.748728406,2.524531349718752,False,4208023.70934194,0.6205156759563089
538,False,1524141.297868052,1.7642772969265765,,,,,,,,,
539,False,1744437.4493885823,1.066574585071538,,,,,,,,,
540,True,1300072.7677590474,1.275382851787707,True,5407590.324536331,2.025874094513706,True,12667944.131284978,2.536811406720462,True,3309818.936240849,0.7669915565093496
541,True,927717.9390242695,1.7578232842526764,True,4825034.333396127,1.770603334970417,True,18573307.94911775,2.7467916992086163,False,2213360.2187353354,0.8952606797595547
542,True,1352068.4098912943,1.3234863242955166,True,3122972.2398887156,1.5977018283759983,True,19073874.19568162,2.835530201339918,True,4511659.887657634,0.7741594337089843
543,False,1312163.5182529788,1.5275015429568073,,,,,,,,,
544,True,1296709.4356150092,1.0703774471394736,True,3733834.343119668,2.3528944912739953,True,13082423.187372511,2.5741513335495885,True,3771914.894528637,0.9594241985356724
545,False,1106065.8437790924,1.0248322808887003,,,,,,,,,
546,True,1258351.691935393,1.5084100518279202,False,3688691.310725318,1.6555049101324766,,,,,,
547,True,879736.3538393202,1.9186459201926005,True,4967100.034856577,1.5894204031386445,True,11471398.431847291,2.1260218408860094,True,3804485.4933651714,0.7749672629981452
548,False,1537981.5750384794,1.582929596831831,,,,,,,,,
549,False,1974582.2363870824,1.3349547503595656,,,,,,,,,
550,True,1888365.3812413937,1.322944788621946,True,4699089.377752858,1.9362609898117853,True,15138116.46560048,2.0365360102995353,True,2164935.1756823775,0.8926981834303449
551,True,907111.8595464933,1.6952504751640594,False,3167109.368576725,1.5483339001670964,,,,,,
552,True,890082.2757866426,1.5680428504278572,False,5106439.507931879,2.394592330531519,,,,,,
553,True,1043753.4557425341,1.8583952749510773,False,5361239.919332817,1.8080821682862496,,,,,,
554,True,1913837.4176723736,1.7042480447230668,False,4933921.453876527,1.8212704725159563,,,,,,
555,True,1825898.7312824996,1.5554878370923522,False,3832911.4643497956,2.3470830097472626,,,,,,
556,True,1296144.5229137246,1.4343023223008424,False,4056603.817650633,2.205405942146844,,,,,,
557,True,1299794.7773775249,1.3376728551495187,False,5579066.763036121,1.9052104436015682,,,,,,
558,False,850614.1211170994,1.7883638450795094,,,,,,,,,
559,True,1434352.6717873793,1.5402751036105586,True,3330478.354983596,2.0874511547752714,True,14540998.060204046,2.4094704448292648,True,2632066.5873617614,0.5495057137173728
560,True,1679606.8115724744,1.8349227660508687,True,5060582.642872213,2.164046972257127,True,14102418.399299715,2.3670291302972677,True,4690979.591805469,0.5955185965551409
561,True,887715.2124265032,1.4243402374504757,True,3749549.5713661937,2.0740097749619437,True,12895645.93732775,2.6409528058896217,True,3692558.8251935206,0.943302842463169
562,False,1601440.1103470128,1.5342687191757216,,,,,,,,,
563,True,1840793.8216573503,1.2487786912103354,True,3659750.5108797597,2.1509445939921967,True,17386392.60613373,2.3695892234464178,True,2768751.4535510056,0.5652639676764968
564,True,1932270.0015578356,1.1109336717716896,True,4069606.9199361745,2.371715945939556,True,19897646.032769572,2.0351134916065834,True,2355179.620215607,0.8495701988777855
565,True,1551535.7364274906,1.977472898897291,False,3768288.2420605775,1.9315398530723429,,,,,,
566,False,1302298.1070604878,1.224076383869211,,,,,,,,,
567,True,1289767.6797489582,1.069045348599831,True,5149881.607833205,1.8423250122419121,False,14000827.976135265,2.039894151645083,,,
568,False,1360402.5872939015,1.922046609809258,,,,,,,,,
569,True,1542635.5202611573,1.2392005959894523,True,3546241.7783497926,2.4677867136239526,True,16387356.34461271,2.8510865654565616,True,2073980.3436348313,0.8992160325767915
570,True,1985464.2727494745,1.5802635205399356,True,5964407.317790919,1.5049754100937136,True,15059664.70961108,2.2723220332124687,True,2852202.943403053,0.9534900380557227
571,True,1919852.8328668356,1.9915763742005477,True,3500932.807742672,2.2497378639225465,True,13170451.930438267,2.789816790387662,True,3961620.015646086,0.5077757254403436
572,True,1481291.1745529275,1.0852567721903832,True,5888944.599372217,1.8780863520078688,True,18490066.57507086,2.0708970907901767,True,4149379.705443936,0.8000828952764931
573,True,1392099.6262488696,1.6824712158914696,True,3144685.683995995,1.7001426604618395,True,13438119.339539729,2.2414726842907564,True,4507037.964239599,0.9808945731470393
574,True,1375969.0991671926,1.4930428010639472,True,4138519.5582604352,1.5219981086845724,True,12445192.503556337,2.177287592255715,True,3391667.039540401,0.9971112302675997
575,True,1262869.4569512727,1.080414769374043,True,3211645.4138386445,2.270009002299823,True,18973007.54047347,2.4326801695731985,True,4285973.524029678,0.8746896286657857
576,True,1781152.8802997626,1.1042658176781932,True,5290255.177896791,2.456362172307742,True,15048642.589316584,2.2913581365192934,True,4908920.2350558825,0.7647939118922928
577,True,1568961.9287962567,1.5561186948210057,True,5585306.540407604,2.342599815952175,True,14952689.888341371,2.2205359374691733,True,3115926.780660025,0.9484940360822409
578,True,1634379.0558426823,1.0153658489222213,True,4865721.780171307,2.280968948907645,True,15916142.51399434,2.083984677026457,True,4629076.636337711,0.5103055197672888
579,True,889031.4885710108,1.6438540353759183,False,3744965.2151443725,2.3164691091860923,,,,,,
580,True,1514250.8522547747,1.7971395812595148,True,5458774.714805352,2.049871715883879,True,18854978.12267965,2.044083677719586,True,3110272.1326825824,0.7723879457814206
581,True,1124425.4253805378,1.0419044037350924,True,4973205.533633746,2.4608883844181966,True,18239912.31090393,2.3636618465244004,True,2511913.9616104565,0.9495044394792884
582,True,1258103.2075043204,1.6230502494179215,False,3402696.315193578,1.5769219603678561,,,,,,
583,True,892690.4090483319,1.1508269147911427,True,4782504.8900185935,1.701413485082893,True,15879979.66157927,2.868082658237485,True,3510530.4719351064,0.6743909305987339
584,True,1017449.1142855727,1.4865153023916338,True,4467917.404394299,1.7547869751801044,True,10247423.77535739,2.1986211903406594,True,2040792.5305986127,0.5343526798008682
585,True,1824681.4009222626,1.9675873742780774,True,4174545.592699475,2.001674351041256,True,12061943.97937439,2.715554045957023,True,4722780.532695884,0.850129598203094
586,False,1694790.8683425947,1.7610336508838627,,,,,,,,,
587,True,1251087.576503186,1.1178642438928459,True,4301419.705640213,1.7585850691324645,True,14482234.317900509,2.7485245614432796,True,3900474.3038890464,0.7740707142157794
588,False,829363.0238892717,1.5567442801314488,,,,,,,,,
589,True,1115784.441030901,1.5838594619922035,True,3885692.850938455,1.910544059282787,True,18926598.181018084,2.0905768957321706,True,2246347.917056149,0.8970023773474981
590,True,1856270.4439513178,1.2572032133421072,True,4704307.68817755,1.8748634277961091,True,17928256.520217404,2.0321599043982594,True,2109369.731996778,0.8086622102833078
591,True,1457845.2610555557,1.0405987000691128,True,3684322.708819923,2.041275007892609,True,17291782.800743096,2.46431581437893,True,3589334.5316744316,0.8273794471625125
592,True,1118437.3753004507,1.8666063818280938,True,4604456.308301028,1.8569885782894704,True,15447345.796692157,2.5372199408912848,True,4854598.544135306,0.5538795740702113
593,True,1744693.1214183287,1.4478370304713524,False,4413298.543654996,2.3595250190959325,,,,,,
594,True,1462217.2706737658,1.1978445921709615,True,4146575.3706089836,2.179664901717297,True,13378709.40028044,2.53587213695788,True,2460815.2566947173,0.9955501058214912
595,False,1751659.5300145498,1.2453943222377322,,,,,,,,,
596,False,1810622.751246072,1.0584408209888976,,,,,,,,,
597,True,1746234.125431118,1.3940436448255387,True,3351312.238975451,1.6245199921859155,True,13231963.611203674,2.1478843150608165,True,2716751.172613794,0.5843212541611396
598,True,1583701.4364291981,1.3225937678144069,True,5473639.5954159405,1.6891689384093973,True,12950723.108926259,2.7319393347818943,True,3162951.8712194,0.7844162626609503
599,True,913997.3692236801,1.0865257183072365,True,4754580.360691895,1.9287650077604708,True,19388476.605295315,2.9091475810635146,True,3485709.944575112,0.6986045135297302
600,True,1421018.048318549,1.957360231873309,True,4082202.9456451545,2.26606847610982,True,10727091.484528683,2.512250273105363,True,3815526.2651535943,0.5446155115459108
601,True,968008.4701880582,1.7295631432286611,True,4556615.945567872,1.8701709381338192,True,10915878.741957663,2.550985352178098,True,2203093.3768532583,0.6155049336971061
602,True,974029.4079246678,1.9324018228262323,True,4889060.572194345,1.7771061294135033,True,15405451.153319348,2.9826399691004006,True,4096107.9186397344,0.5654478178466693
603,False,1980335.1589151744,1.1716089748059417,,,,,,,,,
604,True,991215.6606217283,1.595175472484566,True,4493759.794186532,1.841608989413881,True,13322883.56357191,2.6096703397343255,False,4188067.778592312,0.8582032285407661
605,False,990965.7461855132,1.719894389117675,,,,,,,,,
606,True,1843842.7962549054,1.9068197577312218,True,4399304.6739994865,1.700332735731714,True,19185150.33395402,2.5681270458910985,True,3130190.014416621,0.8363881162618403
607,True,1379080.631318984,1.1342918877334682,True,5125408.775752353,2.3290750432592464,False,17701431.518882897,2.79537598898277,,,
608,True,825860.55642588,1.2557411805115133,False,5877019.224617545,1.9988711820282412,,,,,,
609,True,1878606.8788155727,1.9097120061569153,True,4800656.676247456,2.3290922050410363,False,14631112.554640736,2.8701423631349083,,,
610,True,1047929.4913665804,1.2066660171708055,True,3412866.8836397394,2.0412233021289232,False,12947653.063988335,2.501035274889193,,,
611,True,1055092.9199423518,1.4053341944547078,True,5232095.37626593,1.9536217651786223,True,12777379.080736961,2.620960351435514,True,3099712.7232989166,0.5553028269022293
612,True,900026.5687645822,1.580652613423213,True,5018255.999129206,1.6233760765747247,True,14185625.727918204,2.7519780370680116,False,4634594.106090527,0.6001459269654492
613,True,1324452.9480394395,1.6469375371383403,True,3896941.3905483237,2.4172751523614453,True,19017035.683548026,2.0898881849330766,True,4558308.694847774,0.6371489854705557
614,False,1166864.827730154,1.5902352983435581,,,,,,,,,
615,True,1677211.093242493,1.9440094263109142,False,3159883.9691916285,1.9485800047863409,,,,,,
616,True,921173.0915499278,1.6312122805853055,True,5859513.773679546,1.7647042739726402,False,17173105.70863529,2.2343824267634105,,,
617,True,1200617.3052129522,1.0193739953521295,True,4480936.7093744045,2.2272759822087282,True,10535764.565316021,2.218091879788035,True,4884745.764581947,0.7327513750480458
618,True,1211268.142417938,1.4269211288108876,True,5430080.895662648,2.235676341963618,True,19083241.762674287,2.822567682878834,True,4845592.15144775,0.8311631688529859
619,True,1231098.1398130753,1.677457245431023,True,3288525.6826811493,2.3308964437999866,False,15047307.571986996,2.529180457331431,,,
620,True,1745375.7362277866,1.796773251405286,True,4186171.677269306,1.5692014171068136,True,11931714.644716417,2.055114816724855,True,4391203.933037564,0.5950793405309474
621,True,1834990.657247896,1.359800669702505,True,4403392.195238875,2.3762844438330166,False,18027368.886154972,2.760560794056614,,,
622,True,1319561.7467156793,1.1480958290962517,False,3783794.2380966484,2.433155456226592,,,,,,
623,True,1428685.431031906,1.2427060097164904,False,3360738.4486136995,1.789337631688288,,,,,,
624,True,1745768.5095921627,1.7747541438582677,False,3693328.7680182927,2.3661507317279766,,,,,,
625,True,1182683.6930994368,1.5847314975347584,True,5705190.690737982,1.6871164890910202,True,19030754.84091343,2.935744493419767,True,2553262.877175175,0.543170542790032
626,True,1703226.8323389916,1.4698633799145095,True,3706188.2833313025,1.8091433547341533,True,19315639.583259046,2.7172312231174995,True,3526311.273133915,0.9025518083913598
627,True,968495.1157599614,1.505718963640441,True,4731103.280811046,1.7689762032145038,True,15946301.497621614,2.2106591758614256,True,3325331.9750184286,0.7345908605534217
628,True,871629.5172498359,1.4998282951948974,True,4241354.092391049,2.1505628843011286,True,13456229.451000815,2.419366964062773,True,4662183.121460644,0.9729142855959916
629,True,1639391.168613274,1.730113271211168,False,3923261.4174585566,2.045680996197525,,,,,,
630,True,1698988.394391132,1.1259456873681466,True,5945257.225734133,2.4682354830422737,True,13260943.867890935,2.259350627060795,True,3267907.9710074835,0.841817476522855
631,True,1185521.3549686691,1.1294072175509942,True,5893250.426733995,1.8927720458565749,True,19433888.042596422,2.5646494678022136,True,3235416.087619282,0.7834308040345621
632,True,1894113.9320081435,1.3206468456465403,True,4566145.373904429,1.629479251816378,True,11900568.601976559,2.406015741515258,False,2262714.7773176264,0.6859479036080187
633,True,1837080.924081178,1.954473270815643,True,4338225.874366524,2.1866872991408095,True,17079710.93339593,2.259488568433459,True,4677436.202299848,0.9637129586808908
634,True,1594801.854805722,1.0823452284791149,True,3588016.180733779,1.8239289026035195,True,10308267.970344033,2.9495411216945846,True,2856090.8584277425,0.6773702343459412
635,True,1113230.1133430244,1.5070442597449012,False,3968223.1783454604,2.4598746248937085,,,,,,
636,False,1010866.9541102351,1.5213330177248667,,,,,,,,,
637,True,1127786.9246076122,1.063986776995392,True,5381541.100936363,1.6355662839360336,True,13293392.133661032,2.840921473578061,True,3578290.7174688,0.8137464090719728
638,True,1934870.6302502141,1.1272926870295539,True,4577821.822214782,1.5535940280625995,True,12861993.180488348,2.9690633609941606,True,3243756.471619577,0.9897895856189173
639,False,1904844.0951650073,1.907347099125913,,,,,,,,,
640,True,816665.6402660141,1.4618180372910858,True,3357587.404924016,1.9497398635329821,True,11797975.913491625,2.1574397328245616,True,2134861.5463645444,0.5028825502294292
641,True,1070337.7208383821,1.2482254047259618,True,3052972.9161616997,2.4059579150111983,True,12233022.823562754,2.758523979694855,True,2959986.4253578624,0.8608235927546748
642,True,1704845.7869271352,1.8792793258781106,True,3099505.3806075025,2.1779040762726334,True,11436305.58371206,2.577419365599637,True,3722283.0077859582,0.5925706366947499
643,True,1038690.9633541832,1.4466632910722512,True,3249315.335129902,1.9869731300602993,True,17998703.736816145,2.087078961901968,True,4867583.406849917,0.51638840372377
644,True,1410097.2029682328,1.3044488188006587,False,5226668.416787485,1.9828399881046974,,,,,,
645,False,1291860.2331988136,1.636232760495499,,,,,,,,,
646,True,1423942.8136585806,1.5624807054504994,True,3577191.4769390766,1.7356809239986757,True,19370622.982469734,2.02562484468594,True,4799624.266700204,0.6150289742804131
647,True,852666.4861197752,1.775343434228078,True,3991761.2669005496,2.4440817379001745,True,16524603.105950294,2.965039837005142,True,3301792.2304956345,0.9134529814130629
648,False,1795767.2884309373,1.8530636561908191,,,,,,,,,
649,True,1051520.7068375237,1.1336661365726952,True,5682467.883558709,2.0060676555529064,True,17862296.590901267,2.972938076461257,True,3139268.3448526813,0.8950990236569513
650,True,1807638.066545071,1.7261221844474555,True,4800485.65561746,1.5250106804377719,True,19004806.86206681,2.7509249472765687,True,2496445.516651915,0.8406409623808209
651,True,882025.7648824094,1.2467005611078852,False,5557307.887964262,1.8212311949076907,,,,,,
652,False,1735798.0450996729,1.7734125140595558,,,,,,,,,
653,True,1583210.8656271924,1.9270464029910257,True,3862322.814881558,1.5157408633200153,True,17485797.65270271,2.674844439263648,True,3872678.254221097,0.8170842959164639
654,True,1112791.506443437,1.6651807742924762,True,3857497.930919085,1.692886825636458,False,19704704.470519643,2.2378470544229456,,,
655,True,1069465.5952848368,1.3890742146926205,True,5261738.758631617,1.7556697593782928,True,13952382.85179609,2.671784323354571,True,3251767.4429514036,0.8752050443024151
656,True,1056925.6550237625,1.1412179303610706,True,3278819.0135509744,2.289331545675842,True,13007586.036481243,2.974093019416191,False,3031321.9368646536,0.9493956669346966
657,True,814796.6192630151,1.4045546767725479,True,3215539.7070021727,2.4532913059457107,True,14858750.750636403,2.8265315258702435,True,4090468.8311765906,0.9411695993041479
658,False,1596818.832408806,1.1709117043223822,,,,,,,,,
659,True,1147989.1485221125,1.4979720468372557,True,5989442.599617105,2.1556480432346947,True,17511173.833978754,2.9743895576881285,True,2370169.7841704413,0.9392300310580378
660,False,1058330.451338465,1.2460661871893173,,,,,,,,,
661,True,1793010.7431519148,1.3843852873661957,True,4219618.526737543,1.9961792275782733,True,16224835.149460936,2.6216256253221095,True,3112434.9576291693,0.6411198238229031
662,False,1878268.052587523,1.2133782416427694,,,,,,,,,
663,True,1803861.5661772203,1.283014918198228,False,5366304.318845401,2.0165027698127584,,,,,,
664,True,1661238.5903958376,1.7986311168644313,True,5683529.608832444,1.944675420737687,True,12467800.651182657,2.385295090413768,True,2075771.9491700574,0.8265985952752554
665,True,1434742.5086944099,1.9339565291746568,True,5332323.094676439,2.313868826327136,True,15967402.77556663,2.6214161979409805,True,4612632.957024668,0.6215131133087026
666,True,1376666.1836583086,1.799226777119602,True,3396760.1562629226,2.3027017152029745,True,13028358.296107216,2.323236145566743,False,2394716.9105561115,0.8288437258321151
667,True,1350586.8788775764,1.7770325647015457,True,3246442.3289305577,1.899773838630929,True,18841460.890502866,2.3597034578193394,True,2311446.4538644203,0.6399657358824895
668,True,1295463.3115712497,1.8497016206675885,True,5108163.970263265,2.3790130192668077,True,13903039.03538125,2.0887151381202935,True,2903471.908048643,0.5952450514263196
669,True,1613361.6361219934,1.9898588625234028,True,3501154.7521108054,1.7090788197919038,True,12415508.72932203,2.3307899626823776,True,4834933.011391846,0.9182827885511512
670,True,1852709.776154727,1.1743957252904897,True,4181375.1592414277,2.028126399028298,True,10302567.016095849,2.5956577459995254,True,3012777.9784514597,0.7462433958790151
671,True,1341703.5190826827,1.8070992509303592,True,5227868.453069251,1.9359364980247213,False,11681622.572906593,2.276076291059203,,,
672,True,1390960.8366543488,1.9548753486022565,True,3250711.064715212,2.0387705269354757,True,12157742.520185284,2.4937781361870175,True,2815229.170001101,0.9310066842611391
673,False,1474861.3083141488,1.863253568578568,,,,,,,,,
674,True,1465383.514528201,1.412582585688533,False,4537541.069252436,1.9822202173318777,,,,,,
675,False,1442482.4774021134,1.8810894057558618,,,,,,,,,
676,True,1457113.2266549137,1.3710926058748503,True,5733459.33223328,2.2102202442920262,True,11609168.447039267,2.7577617625671533,True,2903639.082625638,0.6975298832737351
677,True,1053467.6097844248,1.0441542371301307,True,5610421.086037846,1.7194979824419407,True,11743820.502457948,2.4834513261997984,True,4039961.1713621244,0.6896813147727288
678,True,1928027.502420788,1.8075040660571022,True,3708951.901320785,2.2878166962859097,True,17395078.539297894,2.769114060250655,True,4752534.477629203,0.5087780616885139
679,True,1391155.8990422504,1.3408098076313109,True,4718551.102612468,2.437664753774852,True,17231968.347739752,2.2384858873898725,True,3383488.716151205,0.5708989124587431
680,True,916446.4550493155,1.174789397514549,False,3307620.133615113,1.937718621986864,,,,,,
681,True,1257735.4225844003,1.0093531475699113,True,5369875.221248128,2.4105192755825646,True,15526531.41690466,2.930425924150789,True,3850211.007408374,0.589286397598098
682,True,1413786.8374474666,1.8012976378312873,True,4362009.639371321,2.0117454378738455,True,14209643.611889102,2.2602465520210444,True,4989826.591167694,0.9021652862679446
683,True,1311984.8980429154,1.0132074316026438,True,4326189.690283057,2.086600540529216,True,10120081.729106626,2.3602681588667496,True,2279260.1378306253,0.9204647232004686
684,True,1795498.6544807646,1.527190725639874,True,5803148.147961142,2.4534109365737717,True,18809735.053896014,2.1641339741845425,True,3734571.4580707755,0.7448631714057391
685,True,1410536.113226355,1.7914658908417698,True,3702537.20076038,1.759214518972355,True,14575617.052083893,2.0936146396071242,True,3482258.228416135,0.8260353517264916
686,False,1714324.7443690638,1.7090284792824049,,,,,,,,,
687,True,1257374.3545342193,1.026412699534543,True,3486469.904019082,2.24532124485638,True,14532577.802681675,2.615126626419758,True,2834115.946583594,0.5898905897286357
688,True,1326285.1494661062,1.0903998061445006,True,4996224.301165586,2.112131618706564,True,18206028.17809385,2.8246968364438296,True,2621267.639480641,0.7188163916853751
689,True,1974000.5943360906,1.5918188931870243,True,3758865.9011710845,1.575161607545751,True,12716438.296513913,2.438678264456665,True,3799938.4449103586,0.7433453628161595
690,True,1039394.7933842924,1.9485905030325892,True,4342619.44813165,1.8471429692059302,True,15763654.479064299,2.42231303143054,False,4849748.068884097,0.574881180592733
691,True,879518.9673536621,1.3826885888648097,True,3126701.819812944,1.946832279209787,True,18563455.66736848,2.435190953234305,True,2100027.1245958474,0.5953548374872242
692,True,967283.4856190362,1.8339467180382538,True,3244100.643385156,2.3745969424204687,True,12956214.097877428,2.567606561766588,True,4682820.117626213,0.5034231155891682
693,True,1068409.0448072336,1.1413931207628092,True,4170987.175474999,2.069815737228463,True,10417893.108525,2.041057247702176,True,3041892.1540101273,0.878665296418262
694,True,878183.6124254912,1.7835101774393163,True,3147788.6120336894,1.5466618948695618,True,14756235.9280416,2.207279544375704,True,3200722.0336179975,0.6156039431346987
695,True,1018022.8694356728,1.3308355036845474,True,4466213.148490137,1.6910920825932128,True,15673316.099285107,2.0181384097817348,True,2244258.881378415,0.6741481666565272
696,False,1575751.310507217,1.0314983242698532,,,,,,,,,
697,True,1254472.7081013925,1.4441673222776976,True,3623635.9528019163,2.1107806558417304,True,16064978.917771917,2.4904089714752904,True,4070408.2307646796,0.6856510188116072
698,False,1254864.0073566479,1.2934125927930835,,,,,,,,,
699,True,1072371.5130901118,1.6588182288721436,True,3731535.540308965,1.7508902791998215,True,13494744.586522954,2.499087367866448,True,2775449.197157837,0.7183921073003933
700,True,921655.1684679037,1.4316007068840078,True,5463192.89556102,1.9279153483172013,True,15464638.0352327,2.7039543835299407,True,3057177.757011486,0.8181668574061871
701,True,1740077.2396396108,1.369826692659938,True,4098260.306251453,1.683169358452667,True,14999600.404332984,2.5292752625345942,False,2580690.298850823,0.7687073594789985
702,True,1145792.608501472,1.2903686233531446,True,5934773.4713287,2.046313107850711,True,12028607.392449558,2.7261141171142995,True,4036217.8293978567,0.6172447654726759
703,True,1842379.0379477376,1.2065762460157794,True,4581468.548305253,2.2976399103438276,True,10304312.214683509,2.23133340474433,True,4736398.394618265,0.6106107859769958
704,True,1926215.7594082106,1.4374215185068455,True,3867718.587288713,2.439354847871727,True,10139765.007936135,2.6718880159630936,True,4396139.076808153,0.9964053578865739
705,True,1434775.0495262174,1.497911248310698,False,4471588.073993744,1.7929891181424324,,,,,,
706,True,1661717.6872718944,1.74725004611112,False,4469053.368083639,2.4662604891881257,,,,,,
707,True,1324123.7121630732,1.7888321283104875,False,5432348.985025274,2.0441771118906122,,,,,,
708,True,1206617.2161762288,1.3225223070096441,False,4325353.010335339,1.8657112078626534,,,,,,
709,True,880946.9007390415,1.7629400737230334,True,3243112.709160964,1.9156179760625345,True,12003570.0690522,2.1241702936345637,True,4617465.597719633,0.9582117135873802
710,True,1227970.5284235042,1.217219072996989,False,4952631.132564533,1.7676779331870622,,,,,,
711,True,1628614.8632236244,1.6796802505845485,True,4509743.17405633,1.705780758331935,True,11702450.86665775,2.345044680356013,True,3943150.4037905643,0.9429157510279045
